company_name,movie_id
Danjaq,698
Universal Pictures,31867
Working Title Films,16995
PROCIREP,2011
Blue Train Productions,10771
Cheyenne Enterprises,10025
Warner Bros. Pictures,245703
AR Films,106747
Sidney Kimmel Entertainment,100241
France 3 Cinéma,11687
Quad Productions,342473
Les Films du Loup,9322
Echo Films,41210
Simon Fields Productions,9778
Blumhouse Productions,82990
Whamaphram Productions,19585
Oops Doughnuts Productions,273477
Buena Vista International,5994
Blue Relief Productions,1807
Danjaq,709
Ocean Pictures,17610
Crescendo Productions,239563
Internationale Filmproduktion Stella-del-Süd,15373
Animal Kingdom,370755
Natural Nylon Entertainment,1946
Corona-General,5924
Produzioni De Laurentiis - International Manufacturing Company,9040
Twenty Twenty Vision Filmproduktion,337674
Ingenious Media,109091
Fortis Films,10040
Wayans Bros. Entertainment,139038
Working Title Films,35019
Playtone,16523
Ciné+,81796
David Brown Productions,2043
Phoenix Pictures,76494
Baltimore Pictures,9535
First Generation Films,241257
Alphaville Films,4824
David Kirschner Productions,11932
Nu Image,47327
Luna Pictures,13515
Parker-Stone Productions,3989
Nine Yards Productions,2069
Relativity Media,82505
Alcor Films,1634
HorsePower Entertainment,9341
Dark Horse Entertainment,10214
Nutmeg Film Productions,283350
TF1 Films Production,10045
Napoleon Pictures Limited,8193
Jersey Films,401
Warner Bros. Pictures,34813
Amblin Entertainment,3683
Danjaq,699
Automatik Entertainment,145135
Happy Madison Productions,9678
DreamWorks Pictures,2655
Spyglass Entertainment,38778
Lion Rock Productions,9620
Metro-Goldwyn-Mayer,11918
Phantom Four,329440
Kaitz Productions,9008
20th Century Fox,1051
Archery Pictures,376290
Alphaville Films,9896
Darko Entertainment,22825
The Walsh Company,147773
Metro-Goldwyn-Mayer,6615
Current Entertainment,265208
Red Hour,9955
Michaels-Goldwyn,213681
Zentropa Entertainments,16
Relativity Media,32823
Perdido Productions,19265
Meradin Zweite Productions,326
Canal+,34647
Castle Rock Entertainment,6171
Bona Fide Productions,2289
Next Entertainment,10781
World 2000 Entertainment,11362
CinéCinéma,71688
Everyman Pictures,77953
Jersey Films,1850
Criminal Productions,302156
Detour Filmproduction,3509
Forward Pass,82
Bleecker Street,283587
Sean S. Cunningham Films,18405
Bedford Falls Company,13813
Washington Square Films,50839
Delphi Films,9576
Mandeville Films,9036
Grove Hill Productions,64720
Snoot Entertainment,291270
Danjaq,708
Qwerty Films,12783
Fierce Entertainment,10431
Chambara Pictures,22824
The Montecito Picture Company,28211
VIP 1 Medienfonds,2196
Golan-Globus Productions,9874
Ministerio de Cultura España,219
Red Om Films,11820
40 Acres and a Mule Filmworks,925
Will Packer Productions,323675
Four by Two,18480
Forward Pass,8489
MFP Munich Film Partners GmbH & Company I. Produktions KG,4614
Point Grey Pictures,296100
Bernard Gayle Productions,16538
Section Eight,4566
20th Century Fox,10808
Warner Bros. Pictures,873
Killer Films,9357
Warner Bros. Pictures,9531
Reserve Room,11172
IMF Internationale Medien und Film GmbH & Co. Produktions KG,2018
Relativity Media,1729
Worldview Entertainment,181283
Automatik Entertainment,242095
3 in the Box,7278
Intermedia Films,1852
Scott Rudin Productions,590
Ingenious Media,245168
Page 1,407448
Darren Star Productions,37786
BenderSpink,4379
Millennium Media,262543
Scott Rudin Productions,6877
Regency Enterprises,258509
Film Art Media,298382
Hey Eddie,38317
First Independent Films,4421
The Con,9372
The Kennedy/Marshall Company,44603
Gaylord Films,10735
Metro-Goldwyn-Mayer,268920
The Coppola Company,592
VOO,330764
Magnolia Mae Films,205220
Mad Chance,10992
Perdido Prod.,512
Hydraulx,42684
Whitaker Entertainment,300673
Warner Bros. Pictures,9563
Millennium Media,76617
Grindstone Entertainment Group,287424
TAO Film,746
StudioCanal,7516
Miramax,252838
Warner Bros. Pictures,1883
Cheyenne Enterprises,2026
X Filme Creative Pool,86837
Lionsgate,77883
Mandalay Pictures,11371
Okko Production,1407
Inimitable Pictures,294016
Relativity Media,4349
20th Century Fox,227973
Kennedy Miller Productions,65759
Sideways Productions Inc.,9675
Scion Films,9833
Antidote Films,11023
Firm Films,11565
FilmNation Entertainment,93856
Baltimore Pictures,10153
Mike Zoss Productions,5516
American Zoetrope,11351
Silent Hill 2 DCP,61012
FilmNation Entertainment,60747
Dickhouse Productions,208134
Dickhouse Productions,208134
TwoPoundBag Productions,11013
Josephson Entertainment,11096
Warner Bros. Pictures,6964
LStar Capital,256961
Solofilms,323677
Columbia Pictures,9722
Artina Films,34653
Dune Entertainment,33217
SF Norge,46146
Paramount,9012
Relativity Media,254473
Metro-Goldwyn-Mayer,10327
Black & White Productions,9353
Columbia Pictures,10796
Warner Bros. Pictures,403
Paul Schiff Productions,9760
Pine District Pictures,121986
Offspring Entertainment,9963
BBC Film,12201
New Line Cinema,8843
Silver Pictures,7459
Evansgideon/Lazar,9691
Miramax,2294
Dog Eat Dog Films,1430
Exclusive Films,49009
Woods Entertainment,2142
Crimson Bolt,45132
Goldmann Pictures,10715
Scott Rudin Productions,14462
D&D Films,11529
Tezuka Productions,16577
IamOTHER Entertainment,308639
Pathé,315664
Gold Circle Films,9035
Columbia Pictures,11968
Fundamental Films,287948
Reliance Entertainment,146239
Silver Pictures,22832
Regency Enterprises,2251
Karz Entertainment,10030
Donner/Shuler-Donner Productions,10357
20th Century Fox,10377
20th Century Fox,9726
Burk A Project,377264
Paramount,38357
Vertigo Entertainment,4858
WWE Studios,11358
10th Hole Productions,39781
Irish Dreamtime,254904
Contrafilm,4643
Inferno International,98357
STX Films,316152
Les Films Alain Sarde,404
Mandalay Pictures,9667
Imagine Entertainment,11775
The Mark Gordon Company,9208
Mandalay Entertainment,3600
Australian Film Commission,713
Debra Hill Productions,790
StudioCanal,9829
Square USA,2114
Frequency Films,102362
DC Entertainment,142061
Twin Engine Films,50698
Epsilon Motion Pictures,1985
EFO Films,199373
Pariah,4474
Baldwin Entertainment Group,7364
The Jacobson Company,71469
The Lab Of Madness,188166
Mandate Pictures,13335
Participant,228194
Dune Entertainment III,1266
Room 101,227348
Stargate Studios,6435
Weed Road Pictures,20533
Hey Eddie,87826
Sony Pictures Animation,137116
LD Entertainment,21407
Warp Films,49020
BenderSpink,124459
The Safran Company,341006
StudioCanal,179
Donner/Shuler-Donner Productions,8834
Chapter One Films,243940
Don Simpson/Jerry Bruckheimer Films,535
Guy Walks into a Bar Productions,11260
Aardman,51052
Silver Screen Partners III,7520
FilmNation Entertainment,241239
Lawrence Bender Productions,6073
Questar Entertainment,1777
A-Line Pictures,398
Kreo Films FZ,353326
Mod Producciones,26428
Albert S. Ruddy Productions,144336
Creative Scotland,77949
The Kennedy/Marshall Company,7305
Prescience,404378
PSO,36670
Spyglass Entertainment,2067
Dragonfly Entertainment,171424
Sony Pictures Classics,4960
Majgaard,335578
Wayans Bros. Entertainment,184345
Room 101,146301
Phantom Four,13788
Uhlandfilm,336804
Worldview Entertainment,73567
CinéCinéma,23759
Participant,283552
Lumière Pictures,451
Wandering Star Pictures,32985
Channel Four Films,4518
Happy Madison Productions,10402
The Coppola Company,838
Granada Productions,1548
Legendary Pictures,9906
Bill Graham Films,10537
Paramount,4176
Pathé,3635
M6 Films,10795
Beacon Communications,10400
Paramount,16290
GreeneStreet Films,13483
Warner Bros. Pictures,9697
Bel Air Entertainment,9884
Open Road Films,351819
IM Global,290751
Gary Sanchez Productions,323676
Mirage Enterprises,606
Leverage,284536
20th Century Fox,12090
Kanzaman S.A.M.,10481
Geria Productions,11644
Gross Entertainment,4688
Mandate International,70435
Apatow Productions,72207
Circle Films,11368
Kaplan/Perrone Entertainment,1819
SModcast Pictures,246403
FilmNation Entertainment,70436
Smart Egg Pictures,10131
2929 Productions,2001
Malpaso Productions,5551
Tangled Web Productions,6488
Walden Media,8326
Section Eight,231
Focus Features,4953
Nu Boyana Film Studios,188207
Gigi Films,64678
Demarest Films,157849
Focus Features,27579
Varsity Pictures,72358
Working Title Films,687
Goldcrest,13523
Todd McFarlane Entertainment,10336
Olive Bridge Entertainment,196867
Warner Bros. Pictures,259695
Busted Shark Productions,440597
Endgame Entertainment,24684
Gold Star Films,293768
Di Novi Pictures,9779
DreamWorks Pictures,9890
United Artists,3116
Touchstone Pictures,8688
Trademark Films,75900
Playtone,59861
Avnet/Kerner Productions,1633
Sid & Marty Krofft Pictures,18162
Five Roses,308
The Independent Film Channel Productions,226
RTÉ,5723
Mirage Enterprises,10215
Robert Simonds Productions,23172
Bedford Falls Productions,9882
Mile High Productions,8976
BIM Distribuzione,1165
3 Arts Entertainment,1921
Exclusive Media,182560
Allied Filmmakers,9607
Callahan Filmworks,64807
Relativity Media,20829
GGR,9504
Focus Features,49494
Phoenix Pictures,9877
Cabin Pictures,11547
Frontier Pictures,38303
Boxing Cat Films,9021
Crystal Sky Pictures,13460
Bee Vine Pictures,8338
Riverstone Pictures,324542
20th Century Fox,40264
Van Brand,345922
Corner Store Entertainment,80585
France 3 Cinéma,77459
Warner Bros. Pictures,2636
Apatow Productions,50647
IM Global,70074
New Deal Productions,479
Appian Way,146238
Grand Hustle Films,22907
Studio Solutions,293970
VIP Medienfonds 4,10529
Riff Raff Film Productions,5137
Vertigo Entertainment,13812
STX Films,292280
Village Roadshow Pictures,3638
Relativity Media,12403
Great Oaks Entertainment,7095
Party Over,341012
Tobis,2110
First Generation Films,75638
On the Day,226486
Friendly Films (II),38322
Denver and Delilah Productions,57157
Working Title Films,4517
Millennium Media,13389
Trancas International Films,11442
Poisson Rouge Pictures,340676
Alphaville Films,2293
Golan-Globus Productions,11411
Infinitum Nihil,23514
Davis Films,9923
NPV Entertainment,9932
Thema Production,9952
Brookwell-McNamara Entertainment,43959
Friland,70670
Shortcom,71157
Mosaic Media Group,4959
Spooky Tooth Productions,9945
NPV Entertainment,8869
NWR Film Productions,37861
Voltage Pictures,402529
Mandate Pictures,12182
Roth Films,339984
Caravan Pictures,332
Vegas Productions,10802
Marc Platt Productions,10028
Runteam III Ltd.,257
Voltage Pictures,8408
Tapioca Films,2841
Internationale Filmproduktion Prometheus,11152
Dino De Laurentiis Company,3536
26 Films,6961
Benaroya Pictures,83686
Lakeshore Entertainment,79548
Reprisal Films,67913
White Eagle,9972
Dune Films,2023
Constant c Productions,8984
The Kennedy/Marshall Company,2013
Forge,11412
20th Century Fox,2140
Avenue Pictures,16617
Working Title Films,11499
Return of Myers,11361
Participant,7979
Millennium Media,70578
Gerber Pictures,6519
The Mark Gordon Company,14202
Modern People,342737
Fidélité Films,31203
Largo Entertainment,8831
22h22,270010
Universal Pictures,97430
American Zoetrope,1247
Degeto Film,4816
Sunflower Productions,11400
Warner Bros. Pictures,859
ARTE France Cinéma,103328
Via Rosa Productions,9909
Mad Chance,4912
Jinks/Cohen Company,10145
Metro-Goldwyn-Mayer,2116
Marvel Knights,13056
South Australian Film Corporation,9885
American Entertainment Partners L.P.,12149
Sean S. Cunningham Films,10225
Film4 Productions,37495
Motion Investment Group,9075
Working Title Films,2752
Indian Paintbrush,130150
Brass Hat Films,11835
New Regency Pictures,11469
Mace Neufeld Productions,10003
FilmCamp,14451
Fox 2000 Pictures,60307
Phoenix Pictures,9825
TPS Star,1969
Warner Bros. Pictures,9745
Spyglass Entertainment,12193
Film4 Productions,334521
Focus Features,45958
Plum Pictures,36419
Warner Bros. Pictures,10731
Maverick Films,10923
Independent Pictures,9344
Warner Bros. Pictures,1273
Signature Pictures,9676
Automatik Entertainment,155084
20th Century Fox,7450
Vinyl Films,9621
Dog Run Pictures,84329
Golden Port Productions Ltd.,10610
Jersey Shore,39939
Nu Image,3489
Indian Paintbrush,60420
Medusa Film,5279
Filmax Entertainment,77495
Fountainbridge Films,711
SW7D Productions,10760
BIM Distribuzione,445
Mandeville Films,14405
Monkeypaw Productions,342521
Nightfall Productions,10987
Paramount,10136
Necropia Entertainment,46261
Journeyman Pictures,84175
Vincent Pictures,22798
The Donners' Company,9562
Contrafilm,9904
Arlington Road Productions Corporation,1073
Silver Pictures,10135
Jaffe-Lansing,4105
DNA Films,250734
2S Films,49022
Relativity Media,2355
Wayfare Entertainment,48340
Grosvenor Park Media,13805
Butcher's Run Films,25196
Cruise/Wagner Productions,9030
Focus Features,55347
Upload Films,244506
NPV Entertainment,11979
Forge,11622
Warner Bros. Pictures,12610
Boyle-Taylor Productions,13685
Cobalt Media Group,2055
Varsity Pictures,129139
Winkler Films,334074
Phoenix Pictures,10782
Columbia Pictures,9594
The Zanuck Company,12123
View Askew Productions,9541
Mpower Pictures,45610
Laura Ziskin Productions,10048
UK Film Council,25941
Arcade Pictures,38358
Pierce/Williams Entertainment,7304
Blue Star Pictures,13184
Patalex V Productions Limited,8999
NPV Entertainment,8870
Touchstone Pictures,162903
Dune Entertainment,20856
Columbia Pictures,1975
Nimbus Film,309
Working Title Films,11934
Infinite Studios,271404
Ealing Studios,1544
DreamWorks Pictures,1125
MTV Films,9451
HBO Films,302688
Fortis Films,23706
20th Century Fox,651
Warner Bros. Pictures,11892
Touchstone Pictures,9009
Sobini Films,11137
Bekmambetov Projects Ltd.,50357
Horror Inc.,10283
Marvel Entertainment,10658
Summit Entertainment,6973
Marianne Productions,21484
Douglas/Reuther Productions,10586
StudioCanal,11823
New Zealand Film Commission,223485
Silver Screen Partners III,12154
Clyde Is Hungry Films,5955
3311 Productions,353569
Laurel Entertainment,16281
Groundswell Productions,12690
Palomar Pictures,8665
1.85 Films,45649
Visual Arts Entertainment,9766
Epsilon Motion Pictures,10073
Castle Rock Entertainment,24438
Le Studio Canal+,1958
Opus Film,209274
Tribeca Productions,5851
Radar Pictures,26171
Columbia Pictures,11637
Continental Entertainment Group (CEG),8285
Triple Ajaxxx,10068
Michaels-Goldwyn,10074
Baltimore Spring Creek Productions,3172
Bona Fide Productions,1440
Escape Artists,6963
The Weinstein Company,59968
DreamWorks Pictures,12797
Redrover,227783
Blumhouse Productions,299245
Lionsgate,1365
ICAA,266396
Native Pictures Productions,8386
Little Stranger,279641
Millennium Media,44945
Augusta Films,339419
Half Circle,293646
Screen NSW,157845
Setient Pictures,404733
TVE,140
Universal Pictures,3604
Cheyenne Enterprises,2122
Warner Bros. Pictures,4413
Phase 4 Films,48572
Dreambridge Films,157847
France 2 Cinéma,11156
Sweetland Films,2639
Samuel Goldwyn Films,10707
Warner Bros. Pictures,10628
Mass Hysteria Entertainment,336004
France 3 Cinéma,9662
Thunder Road,9754
Gary Sanchez Productions,345914
Warner Bros. Pictures,1710
Major Studio Partners,9043
Canal+,103620
David Ladd Films,10592
OddLot Entertainment,200505
The Jim Henson Company,10437
Skate Away Productions,13374
Dylan Sellers Productions,10393
Metro-Goldwyn-Mayer,243938
Fuqua Films,26390
3 Arts Entertainment,11638
Lakeshore Entertainment,9042
Warner Bros. Pictures,11025
Baltimore Pictures,586
Image Comics,11817
Picrow,405775
DNA Productions,12589
Vanguard Animation,14175
Himenóptero,1913
New Zealand Film Commission,1024
Happy Madison Productions,11453
Detour Filmproduction,92591
Spirit Dance Entertainment,13969
Spelling Films,2163
Joseph M. Singer Entertainment,10684
Newmarket Capital Group,9303
October Films,10972
MTV Films,10060
Joseph Nittolo Entertainment,8409
Rhythm and Hues,41515
Nickelodeon Movies,15189
Epsilon Motion Pictures,4958
Phoenix Pictures,2959
Cutting Edge Films,3512
Happy Madison Productions,9957
Southern Cross the Dog Productions,7874
Allied Stars,9443
Marv Films,48289
Nina Saxon Film Design,4551
Universal City Studios,8987
O'Connor Brothers,13150
Picture Machine,77948
Imprint Pictures,19904
Lakeshore Entertainment,8090
Bece Canada Productions,19840
UK Film Council,1259
Paramount Vantage,1781
Hollywood Pictures,9434
BBC Storyville,14048
H2L Media Group,10223
Groundswell Productions,11323
Selznick International Pictures,4174
FilmEngine,14024
Participant,50780
Locus Solus Entertainment,339
The Bureau,11661
Audax Films,310133
Original Media,7859
Reliance Entertainment,115348
Jerry Leider Company,83770
Main Journey,398924
Riofilm,666
Aldrich Group,11866
Universal Pictures,44564
Jet Tone Films,844
Lions Gate Films,9464
Gran Via Productions,10052
Disruption Entertainment,262841
Sierra/Affinity,245916
Wild Bunch,10362
20th Century Fox,10246
Blumhouse Productions,104755
