festival_id,event,year,month,country,viewing_id,movie_title,imdb_id,movie_id
fest.lib.id326,cinefest sudbury,2016,9,Canada,f9268,american honey,tt3721936,340485
fest.lib.id511,fantastic fest,2016,9,United States,f9268,american honey,tt3721936,340485
fest.lib.id1887,zurich film festival,2016,9,Switzerland,f9268,american honey,tt3721936,340485
fest.lib.id276,calgary film festival,2016,9,Canada,f9268,american honey,tt3721936,340485
fest.lib.id.na.ch43,bergen international film festival,2016,9,Norway,f9268,american honey,tt3721936,340485
fest.lib.id480,edmonton international film festival,2016,10,Canada,f9268,american honey,tt3721936,340485
fest.lib.id1821,vancouver international film festival,2016,10,Canada,f9268,american honey,tt3721936,340485
fest.lib.id.ch1786,london film festival,2016,10,United Kingdom,f9268,american honey,tt3721936,340485
fest.lib.id1895,hamburg film festival,2016,10,Germany,f9268,american honey,tt3721936,340485
fest.lib.id751,haifa film festival,2016,10,Israel,f9268,american honey,tt3721936,340485
fest.lib.id389,cph:pix,2016,10,Denmark,f9268,american honey,tt3721936,340485
fest.lib.id.na9,american film festival,2016,10,Poland,f9268,american honey,tt3721936,340485
fest.lib.id.na305,lisbon & estoril film festival,2016,11,Portugal,f9268,american honey,tt3721936,340485
imdbady01527,sofia independent film festival,2016,11,Bulgaria,f9268,american honey,tt3721936,340485
fest.lib.id1041,ljubljana international film festival,2016,11,Slovenia,f9268,american honey,tt3721936,340485
fest.lib.id1648,stockholm international film festival,2016,11,Sweden,f9268,american honey,tt3721936,340485
fest.lib.id909,international film festival rotterdam,2017,1,Netherlands,f9268,american honey,tt3721936,340485
imdbady00863,iffr in groningen,2017,2,Netherlands,f9268,american honey,tt3721936,340485
fest.lib.id.na41,belgrade film festival,2017,2,Serbia,f9268,american honey,tt3721936,340485
imdbady00981,kino pavasaris - vilnius film festival,2017,3,Lithuania,f9268,american honey,tt3721936,340485
fest.lib.id285,cannes film festival,2016,5,France,f9271,elle,tt3716530,337674
fest.lib.id.na336,new zealand international film festival,2016,7,New Zealand,f9271,elle,tt3716530,337674
fest.lib.id4680,melbourne international film festival,2016,8,Australia,f9271,elle,tt3716530,337674
imdbady01448,sanfic film festival,2016,8,Chile,f9271,elle,tt3716530,337674
fest.lib.id783,summer international film festival,2016,8,China,f9271,elle,tt3716530,337674
fest.lib.id1736,toronto international film festival,2016,9,Canada,f9271,elle,tt3716530,337674
fest.lib.id.na266,jameson cinefest international film festival,2016,9,Hungary,f9271,elle,tt3716530,337674
fest.lib.id1535,san sebastián film festival,2016,9,Spain,f9271,elle,tt3716530,337674
fest.lib.id.na120,nederlands film festival,2016,9,Netherlands,f9271,elle,tt3716530,337674
fest.lib.id276,calgary film festival,2016,9,Canada,f9271,elle,tt3716530,337674
fest.lib.id511,fantastic fest,2016,9,United States,f9271,elle,tt3716530,337674
fest.lib.id1895,hamburg film festival,2016,10,Germany,f9271,elle,tt3716530,337674
fest.lib.id3558,cinelibri book&movie festival,2016,10,Bulgaria,f9271,elle,tt3716530,337674
fest.lib.id480,edmonton international film festival,2016,10,Canada,f9271,elle,tt3716530,337674
fest.lib.id1821,vancouver international film festival,2016,10,Canada,f9271,elle,tt3716530,337674
fest.lib.id.ch1786,london film festival,2016,10,United Kingdom,f9271,elle,tt3716530,337674
fest.lib.id.na99,film festival cologne,2016,10,Germany,f9271,elle,tt3716530,337674
fest.lib.id1296,new york film festival,2016,10,United States,f9271,elle,tt3716530,337674
fest.lib.id751,haifa film festival,2016,10,Israel,f9271,elle,tt3716530,337674
fest.lib.id308,chicago international film festival,2016,10,United States,f9271,elle,tt3716530,337674
fest.lib.id.na149,festival de cine de montevideo,2016,10,Uruguay,f9271,elle,tt3716530,337674
fest.lib.id1818,vienna international film festival,2016,10,Austria,f9271,elle,tt3716530,337674
fest.lib.id.na188,filmcolumbia festival,2016,10,United States,f9271,elle,tt3716530,337674
fest.lib.id7709,virginia film festival,2016,11,United States,f9271,elle,tt3716530,337674
fest.lib.id.na305,lisbon & estoril film festival,2016,11,Portugal,f9271,elle,tt3716530,337674
fest.lib.id1041,ljubljana international film festival,2016,11,Slovenia,f9271,elle,tt3716530,337674
fest.lib.id7530,tallinn black nights film festival,2016,11,Estonia,f9271,elle,tt3716530,337674
fest.lib.id39,afi fest,2016,11,United States,f9271,elle,tt3716530,337674
fest.lib.id7662,cinedays film festival,2016,11,North Macedonia,f9271,elle,tt3716530,337674
fest.lib.id.na88,cinema one originals film festival,2016,11,Philippines,f9271,elle,tt3716530,337674
fest.lib.id1648,stockholm international film festival,2016,11,Sweden,f9271,elle,tt3716530,337674
fest.lib.id1704,torino film festival,2016,11,Italy,f9271,elle,tt3716530,337674
imdbady00275,cannes film festival week,2016,11,Argentina,f9271,elle,tt3716530,337674
fest.lib.id.survey.na526,palm springs international film festival,2017,1,United States,f9271,elle,tt3716530,337674
fest.lib.id9318,glasgow film festival,2017,2,United Kingdom,f9271,elle,tt3716530,337674
fest.lib.id.na41,belgrade film festival,2017,2,Serbia,f9271,elle,tt3716530,337674
fest.lib.id.na364,pantalla pinamar festival,2017,3,Argentina,f9271,elle,tt3716530,337674
imdbady00981,kino pavasaris - vilnius film festival,2017,3,Lithuania,f9271,elle,tt3716530,337674
fest.lib.id679,festival du film français au japon,2017,6,Japan,f9271,elle,tt3716530,337674
fest.lib.id285,cannes film festival) (premiere,2016,5,France,f9277,loving,tt4669986,339419
fest.lib.id6822,champs-elysées film festival,2016,6,France,f9277,loving,tt4669986,339419
fest.lib.id1736,toronto international film festival,2016,9,Canada,f9277,loving,tt4669986,339419
fest.lib.id752,hamptons international film festival,2016,10,United States,f9277,loving,tt4669986,339419
fest.lib.id162,austin film festival,2016,10,United States,f9277,loving,tt4669986,339419
fest.lib.id7505,mill valley film festival,2016,10,United States,f9277,loving,tt4669986,339419
imdbady01135,middleburg film festival,2016,10,United States,f9277,loving,tt4669986,339419
fest.lib.id.na9,american film festival,2016,10,Poland,f9277,loving,tt4669986,339419
fest.lib.id1041,ljubljana international film festival,2016,11,Slovenia,f9277,loving,tt4669986,339419
fest.lib.id463,dubai international film festival,2016,12,United Arab Emirates,f9277,loving,tt4669986,339419
fest.lib.id909,international film festival rotterdam,2017,1,Netherlands,f9277,loving,tt4669986,339419
imdbady00863,iffr in groningen,2017,2,Netherlands,f9277,loving,tt4669986,339419
fest.lib.id731,göteborg film festival,2017,2,Sweden,f9277,loving,tt4669986,339419
fest.lib.id1741,titanic international filmpresence festival,2017,4,Hungary,f9277,loving,tt4669986,339419
fest.lib.id763,hong kong international film festival,2017,4,China,f9277,loving,tt4669986,339419
fest.lib.id285,cannes film festival) (premiere,2016,5,France,f9282,paterson,tt5247022,370755
fest.lib.id1664,sydney film festival,2016,6,Australia,f9282,paterson,tt5247022,370755
fest.lib.id974,karlovy vary international film festival,2016,7,Czechia,f9282,paterson,tt5247022,370755
fest.lib.id958,jerusalem film festival,2016,7,Israel,f9282,paterson,tt5247022,370755
fest.lib.id4680,melbourne international film festival,2016,7,Australia,f9282,paterson,tt5247022,370755
fest.lib.id.na336,new zealand international film festival,2016,7,New Zealand,f9282,paterson,tt5247022,370755
fest.lib.id1736,toronto international film festival,2016,9,Canada,f9282,paterson,tt5247022,370755
fest.lib.id1887,zurich film festival,2016,9,Switzerland,f9282,paterson,tt5247022,370755
fest.lib.id1296,new york film festival,2016,10,United States,f9282,paterson,tt5247022,370755
fest.lib.id7505,mill valley film festival,2016,10,United States,f9282,paterson,tt5247022,370755
fest.lib.id217,busan international film festival,2016,10,South Korea,f9282,paterson,tt5247022,370755
fest.lib.id752,hamptons international film festival,2016,10,United States,f9282,paterson,tt5247022,370755
fest.lib.id.ch1786,london film festival,2016,10,United Kingdom,f9282,paterson,tt5247022,370755
fest.lib.id308,chicago international film festival,2016,10,United States,f9282,paterson,tt5247022,370755
fest.lib.id1818,vienna international film festival,2016,10,Austria,f9282,paterson,tt5247022,370755
imdbady01135,middleburg film festival,2016,10,United States,f9282,paterson,tt5247022,370755
fest.lib.id.na9,american film festival,2016,10,Poland,f9282,paterson,tt5247022,370755
fest.lib.id7554,philadelphia international film festival,2016,10,United States,f9282,paterson,tt5247022,370755
fest.lib.id1732,thessaloniki international film festival,2016,11,Greece,f9282,paterson,tt5247022,370755
fest.lib.id754,hawaii film festival,2016,11,United States,f9282,paterson,tt5247022,370755
fest.lib.id389,cph: pix,2016,11,Denmark,f9282,paterson,tt5247022,370755
fest.lib.id.na305,lisbon & estoril film festival,2016,11,Portugal,f9282,paterson,tt5247022,370755
fest.lib.id39,afi fest,2016,11,United States,f9282,paterson,tt5247022,370755
fest.lib.id7662,cinedays film festival,2016,11,North Macedonia,f9282,paterson,tt5247022,370755
fest.lib.id7530,tallinn black nights film festival,2016,11,Estonia,f9282,paterson,tt5247022,370755
fest.lib.id1648,stockholm international film festival,2016,11,Sweden,f9282,paterson,tt5247022,370755
fest.lib.id282,camerimage,2016,11,Poland,f9282,paterson,tt5247022,370755
fest.lib.id1115,mar del plata film festival,2016,11,Argentina,f9282,paterson,tt5247022,370755
fest.lib.id909,international film festival rotterdam,2017,1,Netherlands,f9282,paterson,tt5247022,370755
imdbady00863,iffr in groningen,2017,2,Netherlands,f9282,paterson,tt5247022,370755
imdbady00301,chasing reels,2017,2,Netherlands,f9282,paterson,tt5247022,370755
fest.lib.id.na41,belgrade film festival,2017,3,Serbia,f9282,paterson,tt5247022,370755
fest.lib.id763,hong kong international film festival,2017,4,China,f9282,paterson,tt5247022,370755
fest.lib.id1577,shanghai international film festival,2017,6,China,f9282,paterson,tt5247022,370755
fest.lib.id285,cannes film festival,2016,5,France,f9283,personal shopper,tt4714782,340676
fest.lib.id1664,sydney film festival,2016,6,Australia,f9283,personal shopper,tt4714782,340676
fest.lib.id.na336,new zealand international film festival,2016,7,New Zealand,f9283,personal shopper,tt4714782,340676
fest.lib.id4680,melbourne international film festival,2016,8,Australia,f9283,personal shopper,tt4714782,340676
fest.lib.id1736,toronto international film festival,2016,9,Canada,f9283,personal shopper,tt4714782,340676
fest.lib.id7329,motelx - lisbon international horror film festival,2016,9,Portugal,f9283,personal shopper,tt4714782,340676
fest.lib.id1887,zurich film festival,2016,10,Switzerland,f9283,personal shopper,tt4714782,340676
fest.lib.id1895,hamburg film festival,2016,10,Germany,f9283,personal shopper,tt4714782,340676
fest.lib.id480,edmonton international film festival,2016,10,Canada,f9283,personal shopper,tt4714782,340676
fest.lib.id1296,new york film festival,2016,10,United States,f9283,personal shopper,tt4714782,340676
fest.lib.id217,busan international film festival,2016,10,South Korea,f9283,personal shopper,tt4714782,340676
fest.lib.id.ch1786,london film festival,2016,10,United Kingdom,f9283,personal shopper,tt4714782,340676
fest.lib.id751,haifa film festival,2016,10,Israel,f9283,personal shopper,tt4714782,340676
fest.lib.id7554,philadelphia international film festival,2016,10,United States,f9283,personal shopper,tt4714782,340676
fest.lib.id.na9,american film festival,2016,10,Poland,f9283,personal shopper,tt4714782,340676
fest.lib.id1818,vienna international film festival,2016,10,Austria,f9283,personal shopper,tt4714782,340676
imdbady01527,sofia independent film festival,2016,10,Bulgaria,f9283,personal shopper,tt4714782,340676
fest.lib.id1115,mar del plata film festival,2016,11,Argentina,f9283,personal shopper,tt4714782,340676
fest.lib.id1732,thessaloniki international film festival,2016,11,Greece,f9283,personal shopper,tt4714782,340676
fest.lib.id.survey.na526,palm springs international film festival,2017,1,United States,f9283,personal shopper,tt4714782,340676
fest.lib.id909,international film festival rotterdam,2017,1,Netherlands,f9283,personal shopper,tt4714782,340676
imdbady00863,iffr in groningen,2017,2,Netherlands,f9283,personal shopper,tt4714782,340676
fest.lib.id9318,glasgow film festival,2017,2,United Kingdom,f9283,personal shopper,tt4714782,340676
fest.lib.id.na41,belgrade film festival,2017,3,Serbia,f9283,personal shopper,tt4714782,340676
fest.lib.id907,festival internacional de cine del uruguay,2017,4,Uruguay,f9283,personal shopper,tt4714782,340676
fest.lib.id763,hong kong international film festival,2017,4,China,f9283,personal shopper,tt4714782,340676
fest.lib.id.na110,d'a film festival,2017,4,Spain,f9283,personal shopper,tt4714782,340676
fest.lib.id759,helsinki international film festival,2017,9,Finland,f9283,personal shopper,tt4714782,340676
fest.lib.id1658,sundance film festival,2016,1,United States,f9290,captain fantastic,tt3553976,334533
fest.lib.id285,cannes film festival,2016,5,France,f9290,captain fantastic,tt3553976,334533
fest.lib.id6822,champs-élysées film festival,2016,6,France,f9290,captain fantastic,tt3553976,334533
fest.lib.id1557,seattle international film festival,2016,6,United States,f9290,captain fantastic,tt3553976,334533
fest.lib.id6064,provincetown international film festival,2016,6,United States,f9290,captain fantastic,tt3553976,334533
fest.lib.id1664,sydney film festival,2016,6,Australia,f9290,captain fantastic,tt3553976,334533
fest.lib.id1237,nantucket film festival,2016,6,United States,f9290,captain fantastic,tt3553976,334533
fest.lib.id1183,moscow film festival,2016,6,Russia,f9290,captain fantastic,tt3553976,334533
fest.lib.id1894,munich international film festival,2016,7,Germany,f9290,captain fantastic,tt3553976,334533
fest.lib.id974,karlovy vary international film festival,2016,7,Czechia,f9290,captain fantastic,tt3553976,334533
fest.lib.id958,jerusalem film festival,2016,7,Israel,f9290,captain fantastic,tt3553976,334533
fest.lib.id.na336,new zealand international film festival,2016,7,New Zealand,f9290,captain fantastic,tt3553976,334533
fest.lib.id214,bucheon international fantastic film festival,2016,7,South Korea,f9290,captain fantastic,tt3553976,334533
fest.lib.id4680,melbourne international film festival,2016,8,Australia,f9290,captain fantastic,tt3553976,334533
fest.lib.id1543,sarajevo film festival,2016,8,Bosnia & Herzegovina,f9290,captain fantastic,tt3553976,334533
fest.lib.id415,deauville film festival,2016,9,France,f9290,captain fantastic,tt3553976,334533
fest.lib.id.na266,jameson cinefest international film festival,2016,9,Hungary,f9290,captain fantastic,tt3553976,334533
fest.lib.id1494,rio de janeiro international film festival,2016,10,Brazil,f9290,captain fantastic,tt3553976,334533
fest.lib.id.na149,festival de cine de montevideo,2016,10,Uruguay,f9290,captain fantastic,tt3553976,334533
fest.lib.id6031,napa valley film festival,2016,11,United States,f9290,captain fantastic,tt3553976,334533
fest.lib.id1115,mar del plata film festival,2016,11,Argentina,f9290,captain fantastic,tt3553976,334533
imdbady00275,cannes film festival week,2016,11,Argentina,f9290,captain fantastic,tt3553976,334533
fest.lib.id285,cannes film festival,2016,5,France,f9293,hell or high water,tt2582782,338766
fest.lib.id4680,melbourne international film festival,2016,8,Australia,f9293,hell or high water,tt2582782,338766
fest.lib.id415,deauville film festival,2016,9,France,f9293,hell or high water,tt2582782,338766
fest.lib.id1887,zurich film festival,2016,9,Switzerland,f9293,hell or high water,tt2582782,338766
fest.lib.id.na359,pac festival,2016,10,Netherlands,f9293,hell or high water,tt2582782,338766
fest.lib.id1732,thessaloniki international film festival,2016,11,Greece,f9293,hell or high water,tt2582782,338766
fest.lib.id1648,stockholm international film festival,2016,11,Sweden,f9293,hell or high water,tt2582782,338766
fest.lib.id.na41,belgrade film festival,2017,3,Serbia,f9293,hell or high water,tt2582782,338766
imdbady00981,kino pavasaris - vilnius film festival,2017,3,Lithuania,f9293,hell or high water,tt2582782,338766
fest.lib.id1577,shanghai international film festival,2017,6,China,f9293,hell or high water,tt2582782,338766
fest.lib.id285,cannes film festival,2016,5,France,f9307,cafe society,tt4513674,339397
fest.lib.id1557,seattle international film festival,2016,5,United States,f9307,cafe society,tt4513674,339397
fest.lib.id1183,moscow film festival,2016,6,Russia,f9307,cafe society,tt4513674,339397
fest.lib.id974,karlovy vary international film festival,2016,7,Czechia,f9307,cafe society,tt4513674,339397
fest.lib.id1258,new horizons film festival,2016,7,Poland,f9307,cafe society,tt4513674,339397
fest.lib.id759,helsinki international film festival,2016,9,Finland,f9307,cafe society,tt4513674,339397
fest.lib.id7662,cinedays film festival,2016,11,North Macedonia,f9307,cafe society,tt4513674,339397
fest.lib.id.na279,kinomania,2016,11,Bulgaria,f9307,cafe society,tt4513674,339397
fest.lib.id285,cannes film festival,2016,5,France,f9310,hands of stone,tt1781827,184341
fest.lib.id.na387,qualite fantastic cinema collection,2017,7,Japan,f9310,hands of stone,tt1781827,184341
fest.lib.id285,cannes film festival,2016,5,France,f9311,money monster,tt2241351,303858
fest.lib.id285,cannes film festival,2016,5,France,f9312,the bfg,tt3691740,267935
fest.lib.id1664,sydney film festival,2016,6,Australia,f9312,the bfg,tt3691740,267935
imdbady01405,roald dahl festival,2019,12,Netherlands,f9312,the bfg,tt3691740,267935
fest.lib.id285,cannes film festival,2016,5,France,f9313,the nice guys,tt3799694,290250
fest.lib.id.na348,down town taito international comedy film festival,2016,9,Japan,f9313,the nice guys,tt3799694,290250
fest.lib.id285,cannes film festival,2017,5,France,f9334,the beguiled,tt5592248,399019
fest.lib.id1074,los angeles film festival,2017,6,United States,f9334,the beguiled,tt5592248,399019
fest.lib.id6064,provincetown international film festival,2017,6,United States,f9334,the beguiled,tt5592248,399019
fest.lib.id1664,sydney film festival,2017,6,Australia,f9334,the beguiled,tt5592248,399019
fest.lib.id1894,munich international film festival,2017,6,Germany,f9334,the beguiled,tt5592248,399019
fest.lib.id1183,moscow film festival,2017,6,Russia,f9334,the beguiled,tt5592248,399019
fest.lib.id974,karlovy vary international film festival,2017,7,Czechia,f9334,the beguiled,tt5592248,399019
fest.lib.id958,jerusalem film festival,2017,7,Israel,f9334,the beguiled,tt5592248,399019
fest.lib.id1302,odessa international film festival,2017,7,Ukraine,f9334,the beguiled,tt5592248,399019
fest.lib.id1258,new horizons film festival,2017,8,Poland,f9334,the beguiled,tt5592248,399019
fest.lib.id1291,norwegian international film festival,2017,8,Norway,f9334,the beguiled,tt5592248,399019
fest.lib.id6779,monterrey international film festival,2017,8,Mexico,f9334,the beguiled,tt5592248,399019
fest.lib.id389,cph:pix,2017,9,Denmark,f9334,the beguiled,tt5592248,399019
fest.lib.id3558,cinelibri international book&movie festival,2017,10,Bulgaria,f9334,the beguiled,tt5592248,399019
imdbady01001,kyiv critics week,2017,10,Ukraine,f9334,the beguiled,tt5592248,399019
fest.lib.id1658,sundance film festival,2017,1,United States,f9354,wind river,tt5362988,395834
fest.lib.id285,cannes film festival,2017,5,France,f9354,wind river,tt5362988,395834
fest.lib.id1557,seattle international film festival,2017,6,United States,f9354,wind river,tt5362988,395834
fest.lib.id1664,sydney film festival,2017,6,Australia,f9354,wind river,tt5362988,395834
fest.lib.id.na37,bamcinemafest,2017,6,United States,f9354,wind river,tt5362988,395834
fest.lib.id1237,nantucket film festival,2017,6,United States,f9354,wind river,tt5362988,395834
fest.lib.id974,karlovy vary international film festival,2017,7,Czechia,f9354,wind river,tt5362988,395834
fest.lib.id958,jerusalem film festival,2017,7,Israel,f9354,wind river,tt5362988,395834
fest.lib.id637,first international film festival xining,2017,7,China,f9354,wind river,tt5362988,395834
fest.lib.id.na336,new zealand international film festival,2017,7,New Zealand,f9354,wind river,tt5362988,395834
fest.lib.id7964,film and art festival two riversides,2017,8,Poland,f9354,wind river,tt5362988,395834
fest.lib.id1494,rio de janeiro international film festival,2017,10,Brazil,f9354,wind river,tt5362988,395834
fest.lib.id1613,sitges film festival,2017,10,Spain,f9354,wind river,tt5362988,395834
fest.lib.id.na341,night visions international film festival,2017,11,Finland,f9354,wind river,tt5362988,395834
fest.lib.id1704,torino film festival,2017,11,Italy,f9354,wind river,tt5362988,395834
id401,south by southwest film festival,2011,3,United States,frnew219,weekend,tt1714210,79120
fest.lib.id174,bafici - buenos aires film festival,2011,4,Argentina,frnew219,weekend,tt1714210,79120
fest.lib.id1239,nashville film festival,2011,4,United States,frnew219,weekend,tt1714210,79120
fest.lib.id7526,maryland film festival,2011,5,United States,frnew219,weekend,tt1714210,79120
fest.lib.id.ch859,inside/out festival,2011,5,Canada,frnew219,weekend,tt1714210,79120
fest.lib.id1557,seattle international film festival,2011,6,United States,frnew219,weekend,tt1714210,79120
fest.lib.id.na37,bamcinemafest,2011,6,United States,frnew219,weekend,tt1714210,79120
fest.lib.id6064,provincetown film festival,2011,6,United States,frnew219,weekend,tt1714210,79120
fest.lib.id665,frameline film festival,2011,6,United States,frnew219,weekend,tt1714210,79120
fest.lib.id974,karlovy vary international film festival,2011,7,Czechia,frnew219,weekend,tt1714210,79120
fest.lib.id1342,outfest film festival,2011,7,United States,frnew219,weekend,tt1714210,79120
fest.lib.id.na336,new zealand international film festival,2011,7,New Zealand,frnew219,weekend,tt1714210,79120
fest.lib.id.na333,new fest,2011,7,United States,frnew219,weekend,tt1714210,79120
fest.lib.id1334,out in africa south african gay and lesbian film festival,2011,8,South Africa,frnew219,weekend,tt1714210,79120
fest.lib.id632,atlantic film festival,2011,9,Canada,frnew219,weekend,tt1714210,79120
imdbady00880,indie - world film festival,2011,9,Brazil,frnew219,weekend,tt1714210,79120
fest.lib.id1326,oslo gay and lesbian film festival,2011,9,Norway,frnew219,weekend,tt1714210,79120
imdbady00432,downtown dayton lgbt film festival,2011,9,United States,frnew219,weekend,tt1714210,79120
fest.lib.id1407,portland gay and lesbian film festival,2011,10,United States,frnew219,weekend,tt1714210,79120
fest.lib.id.na115,dinard festival of british cinema,2011,10,France,frnew219,weekend,tt1714210,79120
fest.lib.id1494,rio de janeiro international film festival,2011,10,Brazil,frnew219,weekend,tt1714210,79120
fest.lib.id1832,warsaw film festival,2011,10,Poland,frnew219,weekend,tt1714210,79120
fest.lib.id.na215,gent international film festival,2011,10,Belgium,frnew219,weekend,tt1714210,79120
id238,paris gay and lesbian film festival,2011,10,France,frnew219,weekend,tt1714210,79120
fest.lib.id.ch1786,london film festival,2011,10,United Kingdom,frnew219,weekend,tt1714210,79120
fest.lib.id.na.ch43,bergen international film festival,2011,10,Norway,frnew219,weekend,tt1714210,79120
fest.lib.id1157,milwaukee lgbt film and video festival,2011,10,United States,frnew219,weekend,tt1714210,79120
fest.lib.id1167,mix copenhagen,2011,10,Denmark,frnew219,weekend,tt1714210,79120
fest.lib.id1904,hamburg gay and lesbian film festival,2011,10,Germany,frnew219,weekend,tt1714210,79120
fest.lib.id1503,rome film festival,2011,10,Italy,frnew219,weekend,tt1714210,79120
fest.lib.id1028,madrid gay and lesbian film festival,2011,11,Spain,frnew219,weekend,tt1714210,79120
fest.lib.id1732,thessaloniki international film festival,2011,11,Greece,frnew219,weekend,tt1714210,79120
imdbady00234,czech gay and lesbian film festival,2011,11,Czechia,frnew219,weekend,tt1714210,79120
imdbady01201,new british film festival,2011,11,Russia,frnew219,weekend,tt1714210,79120
fest.lib.id381,cork film festival,2011,11,Ireland,frnew219,weekend,tt1714210,79120
fest.lib.id.na42,belgrade queer film festival,2011,12,Serbia,frnew219,weekend,tt1714210,79120
fest.lib.id909,international film festival rotterdam,2012,1,Netherlands,frnew219,weekend,tt1714210,79120
fest.lib.id731,göteborg international film festival,2012,1,Sweden,frnew219,weekend,tt1714210,79120
fest.lib.id1,istanbul independent film festival,2012,2,Turkey,frnew219,weekend,tt1714210,79120
fest.lib.id389,cph:pix,2012,4,Denmark,frnew219,weekend,tt1714210,79120
fest.lib.id.na110,d'a film festival,2012,4,Spain,frnew219,weekend,tt1714210,79120
fest.lib.id1798,llamale h film festival,2012,9,Uruguay,frnew219,weekend,tt1714210,79120
fest.lib.id.na443,tokyo international lesbian & gay film festival,2012,9,Japan,frnew219,weekend,tt1714210,79120
fest.lib.id1385,pia film festival,2016,9,Japan,frnew219,weekend,tt1714210,79120
fest.lib.id1888,berlin international film festival,1996,2,Germany,frnew432,"watermelon woman, the",tt0118125,44479
fest.lib.id1736,toronto international film festival,1996,9,Canada,frnew432,"watermelon woman, the",tt0118125,44479
fest.lib.id763,hong kong international film festival,1997,4,China,frnew432,"watermelon woman, the",tt0118125,44479
fest.lib.id1034,warsaw lgbt film festival,2012,4,Poland,frnew432,"watermelon woman, the",tt0118125,44479
fest.lib.id1529,digitally restored version) (san francisco international film festival,2016,5,United States,frnew432,"watermelon woman, the",tt0118125,44479
fest.lib.id1808,venice film festival,1999,9,Italy,frnew475,boys don’t cry,tt0171804,226
fest.lib.id1736,toronto international film festival,1999,9,Canada,frnew475,boys don’t cry,tt0171804,226
fest.lib.id1296,new york film festival,1999,10,United States,frnew475,boys don’t cry,tt0171804,226
fest.lib.id308,chicago international film festival,1999,10,United States,frnew475,boys don’t cry,tt0171804,226
fest.lib.id1462,reel affirmations international gay and lesbian film festival,1999,10,United States,frnew475,boys don’t cry,tt0171804,226
fest.lib.id1115,mar del plata film festival,1999,11,Argentina,frnew475,boys don’t cry,tt0171804,226
fest.lib.id1648,stockholm international film festival,1999,11,Sweden,frnew475,boys don’t cry,tt0171804,226
id238,paris gay and lesbian film festival,1999,12,France,frnew475,boys don’t cry,tt0171804,226
fest.lib.id.na137,febio film festival,2000,1,Czechia,frnew475,boys don’t cry,tt0171804,226
imdbady00547,fantasporto film festival,2000,2,Portugal,frnew475,boys don’t cry,tt0171804,226
imdbady01692,venice gay and lesbian film festival,2000,6,Italy,frnew475,boys don’t cry,tt0171804,226
fest.lib.id268,buff film festival,2013,3,Sweden,frnew475,boys don’t cry,tt0171804,226
fest.lib.id365,cleveland international film festival,2006,3,United States,frnew665,akeelah and the bee,tt0437800,13751
fest.lib.id7554,philadelphia international film festival,2006,3,United States,frnew665,akeelah and the bee,tt0437800,13751
fest.lib.id.na424,sprockets toronto international film festival for children,2006,4,Canada,frnew665,akeelah and the bee,tt0437800,13751
fest.lib.id280,cambridge film festival,2006,7,United Kingdom,frnew665,akeelah and the bee,tt0437800,13751
fest.lib.id1503,rome film festival,2006,10,Italy,frnew665,akeelah and the bee,tt0437800,13751
fest.lib.id949,jakarta international film festival,2006,12,Indonesia,frnew665,akeelah and the bee,tt0437800,13751
fest.lib.id1658,sundance film festival,2015,1,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id1776,true/false film festival,2015,3,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id1147,miami international film festival,2015,3,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id7535,phoenix film festival,2015,3,United States,idfnew1028,best of enemies,tt3518012,319067
imdbady00770,full frame documentary film festival,2015,4,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id1529,san francisco international film festival,2015,4,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id845,independent film festival boston,2015,4,United States,idfnew1028,best of enemies,tt3518012,319067
imdbady01684,usa film festival,2015,4,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id437,doc aviv,2015,5,Israel,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id7676,louisiana international film festival,2015,5,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id7526,maryland film festival,2015,5,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id7629,montclair film festival,2015,5,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id1557,seattle international film festival,2015,5,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id5688,berkshire international film festival,2015,5,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id6981,cinetopia international film festival,2015,6,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id1664,sydney film festival,2015,6,Australia,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id1582,sheffield doc/fest,2015,6,United Kingdom,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id.na50,biografilm festival,2015,6,Italy,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id6275,deadcenter film festival,2015,6,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id.na37,bamcinemafest,2015,6,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id6064,provincetown international film festival,2015,6,United States,idfnew1028,best of enemies,tt3518012,319067
fest.lib.id1237,nantucket film festival,2015,6,United States,idfnew1028,best of enemies,tt3518012,319067
